month,group,customer_age,customer_type,avg_order_value_gbp,orders_last_90d,web_sessions_last_30d,discount_eligible,area_affluence_score,made_purchase_30d,tracking_version
2025-04,Treatment,55,New,20.53,2,7.0,Yes,19,Yes,v2
2025-04,Treatment,39,New,31.01,1,8.0,No,25,No,v2
2025-04,Treatment,33,New,36.58,6,6.0,Yes,32,Yes,v2
2025-04,Treatment,18,New,45.95,5,5.0,No,34,Yes,v2
2025-04,Treatment,60,Existing,33.56,4,6.0,Yes,23,Yes,v2
2025-04,Treatment,63,New,43.37,1,16.0,Yes,36,Yes,v2
2025-04,Treatment,33,New,37.1,3,6.0,No,27,Yes,v2
2025-04,Treatment,40,New,23.09,2,4.0,No,30,Yes,v2
2025-04,Treatment,33,New,35.83,1,11.0,No,35,No,v2
2025-04,Treatment,21,New,19.63,5,10.0,No,22,Yes,v2
2025-04,Treatment,18,New,31.9,2,8.0,Yes,18,Yes,v2
2025-04,Treatment,43,New,47.79,4,13.0,Yes,29,Yes,v2
2025-04,Treatment,18,Existing,37.29,1,20.0,No,29,Yes,v2
2025-04,Treatment,33,Existing,40.12,7,7.0,No,32,Yes,v2
2025-04,Treatment,67,Existing,41.12,2,8.0,Yes,30,Yes,v2
2025-04,Treatment,59,Existing,35.19,5,8.0,No,33,Yes,v2
2025-04,Treatment,39,Existing,31.68,4,9.0,Yes,23,Yes,v2
2025-04,Treatment,44,Existing,40.11,7,8.0,No,15,Yes,v2
2025-04,Treatment,41,Existing,53.51,5,7.0,No,26,No,v2
2025-04,Treatment,69,Existing,43.34,2,3.0,Yes,24,No,v2
2025-04,Treatment,49,Existing,41.95,2,9.0,Yes,23,No,v2
2025-04,Treatment,32,Existing,42.94,1,5.0,Yes,30,Yes,v2
2025-04,Treatment,40,Existing,54.47,3,13.0,Yes,35,Yes,v2
2025-04,Treatment,43,Existing,38.81,7,3.0,No,32,No,v2
2025-04,Treatment,42,New,45.92,6,8.0,Yes,27,Yes,v2
2025-04,Treatment,29,Existing,40.84,2,9.0,No,22,Yes,v2
2025-04,Treatment,24,New,34.67,2,10.0,No,13,Yes,v2
2025-04,Treatment,48,Existing,49.26,3,7.0,No,33,Yes,v2
2025-04,Treatment,18,New,50.49,4,11.0,No,19,Yes,v2
2025-04,Treatment,49,New,33.2,0,12.0,No,26,No,v2
2025-04,Treatment,48,Existing,38.09,5,8.0,Yes,20,Yes,v2
2025-04,Treatment,34,Existing,45.97,4,9.0,Yes,29,Yes,v2
2025-04,Treatment,46,New,46.58,2,2.0,No,29,No,v2
2025-04,Treatment,40,Existing,42.37,4,7.0,Yes,27,No,v2
2025-04,Treatment,30,New,46.49,1,8.0,Yes,23,No,v2
2025-04,Treatment,55,Existing,42.48,6,5.0,No,28,Yes,v2
2025-04,Treatment,44,Existing,47.19,4,11.0,No,26,No,v2
2025-04,Treatment,31,Existing,41.29,3,10.0,Yes,27,No,v2
2025-04,Treatment,41,Existing,53.88,0,9.0,No,26,Yes,v2
2025-04,Treatment,42,Existing,48.88,4,2.0,No,43,No,v2
2025-04,Treatment,39,New,41.7,5,5.0,No,25,Yes,v2
2025-04,Treatment,75,Existing,43.34,2,4.0,No,25,No,v2
2025-04,Treatment,30,New,27.83,3,10.0,Yes,28,Yes,v2
2025-04,Treatment,43,Existing,45.11,1,8.0,No,30,No,v2
2025-04,Treatment,48,New,39.7,5,4.0,Yes,23,No,v2
2025-04,Treatment,34,Existing,49.13,4,9.0,No,34,Yes,v2
2025-04,Treatment,44,Existing,32.53,5,10.0,Yes,35,Yes,v2
2025-04,Treatment,20,New,35.24,3,9.0,No,20,Yes,v2
2025-04,Treatment,25,New,35.71,2,11.0,No,20,No,v2
2025-04,Treatment,48,Existing,49.95,4,8.0,No,19,Yes,v2
2025-05,Control,42,Existing,35.0,4,12.0,No,11,Yes,v2
2025-05,Control,27,Existing,45.91,6,14.0,Yes,42,Yes,v2
2025-05,Control,36,Existing,36.01,2,7.0,No,29,Yes,v2
2025-05,Control,49,Existing,22.7,3,12.0,No,23,Yes,v2
2025-05,Control,24,New,38.58,6,6.0,Yes,20,No,v2
2025-05,Control,43,New,39.74,1,5.0,No,37,Yes,v2
2025-05,Control,33,Existing,47.98,4,6.0,No,28,No,v2
2025-05,Control,53,New,45.54,2,6.0,No,27,No,v2
2025-05,Control,20,New,41.03,4,6.0,Yes,33,Yes,v2
2025-05,Control,38,New,50.72,1,11.0,Yes,35,Yes,v2
2025-05,Control,51,Existing,55.58,3,9.0,Yes,28,No,v2
2025-05,Control,47,Existing,52.56,2,7.0,No,33,No,v2
2025-05,Control,48,Existing,37.09,2,3.0,No,25,Yes,v2
2025-05,Control,18,New,46.37,4,8.0,No,44,Yes,v2
2025-05,Control,18,Existing,45.28,4,7.0,Yes,37,Yes,v2
2025-05,Control,53,New,48.86,1,5.0,Yes,21,No,v2
2025-05,Control,32,Existing,42.58,3,6.0,No,28,Yes,v2
2025-05,Control,30,Existing,36.54,4,3.0,Yes,31,No,v2
2025-05,Control,47,New,39.19,0,9.0,Yes,32,No,v2
2025-05,Control,26,New,39.89,0,9.0,Yes,27,No,v2
2025-05,Control,30,New,43.02,1,3.0,Yes,26,Yes,v2
2025-05,Control,40,Existing,36.0,3,9.0,No,31,Yes,v2
2025-05,Control,46,Existing,28.36,5,4.0,No,21,No,v2
2025-05,Control,37,Existing,45.98,4,7.0,No,41,Yes,v2
2025-05,Control,28,New,55.83,1,13.0,No,20,No,v2
2025-05,Control,62,New,29.8,1,1.0,No,35,No,v2
2025-05,Control,64,Existing,52.99,5,10.0,Yes,26,Yes,v2
2025-05,Control,42,Existing,46.49,0,15.0,Yes,36,Yes,v2
2025-05,Control,28,New,36.51,1,10.0,No,28,Yes,v2
2025-05,Control,39,Existing,36.88,1,6.0,No,18,No,v2
2025-05,Control,22,New,44.8,2,10.0,Yes,13,No,v2
2025-05,Control,47,New,25.49,1,10.0,Yes,13,Yes,v2
2025-05,Control,30,New,38.17,3,6.0,No,24,No,v2
2025-05,Control,39,Existing,37.65,4,9.0,No,36,No,v2
2025-05,Control,55,Existing,38.55,0,9.0,No,21,No,v2
2025-05,Control,38,Existing,37.38,2,13.0,Yes,13,Yes,v2
2025-05,Control,25,Existing,50.56,5,3.0,Yes,43,No,v2
2025-05,Control,39,New,26.37,5,7.0,No,28,No,v2
2025-05,Control,32,Existing,44.86,10,5.0,No,33,Yes,v2
2025-05,Control,18,New,43.31,2,11.0,No,23,Yes,v2
2025-05,Control,43,New,40.03,3,4.0,No,36,No,v2
2025-05,Control,29,New,40.31,2,5.0,Yes,35,No,v2
2025-05,Control,49,Existing,36.1,6,6.0,Yes,31,Yes,v2
2025-05,Control,53,New,43.49,1,2.0,Yes,21,Yes,v2
2025-05,Control,21,Existing,54.6,3,8.0,No,23,Yes,v2
2025-05,Control,54,Existing,32.7,3,6.0,Yes,28,Yes,v2
2025-05,Treatment,28,Existing,39.34,2,8.0,No,27,Yes,v2
2025-05,Treatment,36,Existing,38.48,7,9.0,No,21,Yes,v2
2025-05,Treatment,49,New,41.53,3,13.0,Yes,33,Yes,v2
2025-05,Treatment,46,New,43.21,2,5.0,No,24,Yes,v2
2025-05,Treatment,55,Existing,36.72,4,9.0,Yes,10,Yes,v2
2025-05,Treatment,34,New,29.78,2,5.0,No,17,No,v2
2025-05,Treatment,55,Existing,49.66,6,18.0,No,28,Yes,v2
2025-05,Treatment,39,Existing,44.6,4,10.0,No,35,Yes,v2
2025-05,Treatment,40,New,32.76,4,8.0,No,18,Yes,v2
2025-05,Treatment,52,New,29.1,1,11.0,No,21,Yes,v2
2025-05,Treatment,47,Existing,52.43,7,1.0,No,31,Yes,v2
2025-05,Treatment,48,New,24.26,2,6.0,No,21,Yes,v2
2025-05,Treatment,25,New,53.38,2,14.0,Yes,37,Yes,v2
2025-05,Treatment,33,New,51.43,1,8.0,Yes,39,No,v2
2025-05,Treatment,62,Existing,48.61,0,10.0,Yes,20,Yes,v2
2025-05,Treatment,38,New,44.61,2,7.0,No,27,No,v2
2025-05,Treatment,39,Existing,36.01,5,8.0,No,40,Yes,v2
2025-05,Treatment,31,New,41.34,4,7.0,No,33,Yes,v2
2025-05,Treatment,25,New,44.33,2,7.0,No,16,Yes,v2
2025-05,Treatment,45,New,48.55,3,16.0,Yes,33,Yes,v2
2025-05,Treatment,56,Existing,43.67,3,5.0,No,12,Yes,v2
2025-05,Treatment,39,Existing,58.65,3,4.0,Yes,35,Yes,v2
2025-05,Treatment,48,New,44.27,4,9.0,Yes,38,Yes,v2
2025-05,Treatment,44,New,26.54,3,13.0,No,13,Yes,v2
2025-05,Treatment,48,Existing,46.02,2,6.0,Yes,30,No,v2
2025-05,Treatment,37,Existing,33.44,2,10.0,No,35,No,v2
2025-05,Treatment,62,Existing,41.01,7,6.0,No,35,Yes,v2
2025-05,Treatment,28,New,48.32,6,10.0,No,28,Yes,v2
2025-05,Treatment,38,Existing,44.05,2,9.0,Yes,18,Yes,v2
2025-05,Treatment,40,New,34.17,2,6.0,Yes,30,No,v2
2025-05,Treatment,60,Existing,37.81,4,3.0,No,31,No,v2
2025-05,Treatment,31,Existing,49.91,1,5.0,No,19,Yes,v2
2025-05,Treatment,55,Existing,40.07,7,5.0,No,33,No,v2
2025-05,Treatment,43,Existing,47.97,2,11.0,Yes,25,Yes,v2
2025-05,Treatment,48,Existing,32.25,5,4.0,No,23,Yes,v2
2025-05,Treatment,51,New,37.6,2,7.0,No,26,Yes,v2
2025-05,Treatment,68,Existing,34.64,5,9.0,No,36,Yes,v2
2025-05,Treatment,27,New,25.74,1,4.0,Yes,23,Yes,v2
2025-05,Treatment,44,Existing,41.37,3,6.0,No,26,No,v2
2025-05,Treatment,28,Existing,31.38,6,7.0,Yes,20,Yes,v2
2025-05,Treatment,25,Existing,52.13,5,12.0,No,30,Yes,v2
2025-05,Treatment,24,Existing,48.18,4,4.0,No,31,Yes,v2
2025-05,Treatment,43,Existing,30.44,3,9.0,Yes,19,No,v2
2025-05,Treatment,22,Existing,27.82,3,11.0,No,29,Yes,v2
2025-05,Treatment,34,Existing,43.78,2,4.0,No,23,No,v2
2025-05,Treatment,23,New,34.12,2,10.0,No,23,No,v2
2025-05,Treatment,41,New,37.41,3,11.0,Yes,26,Yes,v2
2025-05,Treatment,27,New,55.33,2,7.0,No,34,No,v2
2025-05,Treatment,42,Existing,42.57,7,11.0,No,29,Yes,v2
2025-05,Treatment,38,Existing,35.42,4,6.0,No,26,No,v2
2025-05,Treatment,29,Existing,33.22,7,9.0,No,27,Yes,v2
2025-05,Treatment,28,Existing,40.2,5,8.0,Yes,33,No,v2
2025-05,Treatment,18,New,50.84,0,8.0,No,24,No,v2
2025-05,Treatment,20,New,43.09,2,6.0,No,33,No,v2
2025-05,Treatment,38,New,32.33,1,6.0,No,28,Yes,v2
2025-05,Treatment,40,Existing,34.26,3,7.0,Yes,33,No,v2
2025-05,Treatment,43,Existing,39.02,3,8.0,Yes,30,Yes,v2
2025-05,Treatment,44,New,44.83,6,11.0,Yes,41,No,v2
2025-05,Treatment,52,New,59.67,7,6.0,No,36,No,v2
2025-05,Treatment,44,Existing,40.03,1,6.0,No,28,No,v2
2025-05,Treatment,32,New,47.43,2,6.0,No,34,Yes,v2
2025-05,Treatment,51,New,48.99,4,5.0,No,27,No,v2
2025-05,Treatment,44,Existing,41.79,4,11.0,No,26,Yes,v2
2025-05,Treatment,57,Existing,47.8,5,6.0,Yes,30,Yes,v2
2025-05,Treatment,31,Existing,38.77,0,9.0,Yes,28,Yes,v2
2025-05,Treatment,26,Existing,44.79,3,8.0,Yes,28,Yes,v2
2025-05,Treatment,32,Existing,42.31,4,10.0,Yes,37,Yes,v2
2025-05,Treatment,57,Existing,38.45,4,10.0,Yes,28,Yes,v2
2025-05,Treatment,38,New,45.89,6,9.0,Yes,22,No,v2
2025-05,Treatment,42,New,44.77,4,6.0,No,38,Yes,v2
2025-05,Treatment,45,Existing,52.57,7,6.0,Yes,39,Yes,v2
2025-05,Treatment,36,New,45.71,9,8.0,No,33,Yes,v2
2025-06,Control,43,Existing,37.0,5,7.0,Yes,26,No,v2
2025-06,Control,32,New,45.99,0,11.0,Yes,34,No,v2
2025-06,Control,18,Existing,44.61,1,7.0,No,31,No,v2
2025-06,Control,58,New,47.96,5,8.0,Yes,26,Yes,v2
2025-06,Control,35,Existing,26.42,6,11.0,No,23,No,v2
2025-06,Control,37,New,48.21,3,3.0,No,22,No,v2
2025-06,Control,40,Existing,35.02,4,9.0,Yes,31,No,v2
2025-06,Control,34,Existing,43.77,0,10.0,Yes,37,Yes,v2
2025-06,Control,35,New,60.64,3,5.0,Yes,31,No,v2
2025-06,Control,51,Existing,41.95,5,8.0,No,28,No,v2
2025-06,Control,33,New,30.83,2,9.0,Yes,30,No,v2
2025-06,Control,34,New,37.61,2,11.0,No,33,Yes,v2
2025-06,Control,35,New,24.42,7,5.0,No,17,Yes,v2
2025-06,Control,22,Existing,40.73,2,9.0,No,22,Yes,v2
2025-06,Control,46,Existing,38.38,5,8.0,Yes,13,No,v2
2025-06,Control,60,New,37.71,5,5.0,Yes,18,No,v2
2025-06,Control,24,New,42.56,4,6.0,No,22,Yes,v2
2025-06,Control,21,Existing,26.37,0,4.0,No,21,No,v2
2025-06,Control,46,Existing,37.46,4,5.0,Yes,28,Yes,v2
2025-06,Control,39,Existing,31.05,6,6.0,No,27,Yes,v2
2025-06,Control,37,Existing,41.31,6,3.0,No,33,Yes,v2
2025-06,Control,41,Existing,36.8,4,11.0,Yes,24,Yes,v2
2025-06,Control,30,Existing,32.53,3,7.0,Yes,21,Yes,v2
2025-06,Control,37,Existing,40.29,5,10.0,No,29,Yes,v2
2025-06,Control,39,Existing,32.76,4,18.0,Yes,33,Yes,v2
2025-06,Control,41,New,34.75,3,7.0,No,41,Yes,v2
2025-06,Control,54,New,41.51,1,6.0,No,36,Yes,v2
2025-06,Control,18,New,39.69,4,6.0,No,36,No,v2
2025-06,Control,41,New,33.49,0,9.0,Yes,29,No,v2
2025-06,Control,23,Existing,39.04,4,8.0,No,42,Yes,v2
2025-06,Control,20,New,38.53,4,15.0,No,35,Yes,v2
2025-06,Control,26,New,38.48,6,9.0,Yes,15,Yes,v2
2025-06,Control,41,New,43.27,1,5.0,No,26,No,v2
2025-06,Control,45,New,32.65,0,5.0,Yes,20,No,v2
2025-06,Control,40,New,52.74,2,10.0,No,32,No,v2
2025-06,Control,39,Existing,46.97,9,12.0,Yes,30,Yes,v2
2025-06,Control,30,Existing,34.54,7,4.0,No,34,No,v2
2025-06,Control,38,New,32.36,3,7.0,No,20,No,v2
2025-06,Control,18,New,34.09,2,9.0,Yes,28,No,v2
2025-06,Control,43,New,32.65,1,7.0,No,34,No,v2
2025-06,Control,33,New,27.84,0,6.0,No,18,No,v2
2025-06,Control,26,Existing,36.34,4,1.0,No,36,No,v2
2025-06,Control,58,New,44.98,0,6.0,Yes,29,Yes,v2
2025-06,Control,43,New,53.24,6,8.0,Yes,40,Yes,v2
2025-06,Control,53,New,35.33,1,7.0,No,20,No,v2
2025-06,Control,40,New,33.42,3,8.0,No,13,Yes,v2
2025-06,Control,49,Existing,36.53,2,6.0,No,18,Yes,v2
2025-06,Control,61,Existing,41.91,4,4.0,Yes,26,No,v2
2025-06,Control,48,Existing,34.44,0,5.0,No,30,No,v2
2025-06,Control,29,Existing,44.16,6,4.0,No,37,Yes,v2
2025-06,Control,26,New,49.6,3,9.0,Yes,30,Yes,v2
2025-06,Control,47,Existing,30.4,4,8.0,No,27,No,v2
2025-06,Control,48,New,38.05,1,12.0,No,24,No,v2
2025-06,Control,35,New,36.01,3,3.0,Yes,32,No,v2
2025-06,Control,42,Existing,57.75,2,7.0,No,28,Yes,v2
2025-06,Control,29,New,52.53,2,12.0,No,18,No,v2
2025-06,Control,47,Existing,47.33,1,4.0,No,32,No,v2
2025-06,Control,44,Existing,21.77,4,8.0,Yes,24,Yes,v2
2025-06,Control,38,Existing,53.81,2,10.0,Yes,30,Yes,v2
2025-06,Control,34,New,43.54,1,10.0,Yes,23,No,v2
2025-06,Control,50,Existing,47.31,6,9.0,Yes,32,Yes,v2
2025-06,Control,30,New,52.99,0,10.0,Yes,27,No,v2
2025-06,Control,50,Existing,33.08,2,7.0,No,22,Yes,v2
2025-06,Treatment,19,Existing,48.89,3,7.0,Yes,26,No,v2
2025-06,Treatment,44,Existing,53.54,3,9.0,No,30,Yes,v2
2025-06,Treatment,71,Existing,44.0,5,9.0,No,31,Yes,v2
2025-06,Treatment,31,New,27.78,1,9.0,No,26,No,v2
2025-06,Treatment,46,New,33.58,1,8.0,Yes,27,No,v2
2025-06,Treatment,43,Existing,38.91,2,5.0,No,21,Yes,v2
2025-06,Treatment,22,Existing,29.25,2,6.0,No,25,Yes,v2
2025-06,Treatment,48,Existing,45.34,2,5.0,No,21,Yes,v2
2025-06,Treatment,34,New,37.25,2,9.0,Yes,31,No,v2
2025-06,Treatment,36,New,33.53,3,6.0,No,16,No,v2
2025-06,Treatment,44,Existing,37.45,3,7.0,No,16,Yes,v2
2025-06,Treatment,30,New,37.3,1,4.0,Yes,27,Yes,v2
2025-06,Treatment,18,New,45.96,4,6.0,No,20,No,v2
2025-06,Treatment,19,New,43.33,3,10.0,Yes,37,No,v2
2025-06,Treatment,18,New,33.3,3,8.0,Yes,27,No,v2
2025-06,Treatment,27,Existing,47.1,4,7.0,No,32,No,v2
2025-06,Treatment,32,New,50.56,1,11.0,Yes,35,No,v2
2025-06,Treatment,31,Existing,50.54,6,6.0,Yes,28,No,v2
2025-06,Treatment,50,Existing,44.72,1,9.0,Yes,32,No,v2
2025-06,Treatment,47,Existing,50.08,2,6.0,No,25,No,v2
2025-06,Treatment,37,New,32.71,0,7.0,Yes,16,Yes,v2
2025-06,Treatment,24,New,43.56,2,9.0,Yes,34,No,v2
2025-06,Treatment,45,New,37.54,3,4.0,No,31,Yes,v2
2025-06,Treatment,43,Existing,28.88,5,5.0,Yes,27,No,v2
2025-06,Treatment,37,Existing,26.78,4,5.0,Yes,27,Yes,v2
2025-06,Treatment,31,New,48.53,4,6.0,Yes,31,No,v2
2025-06,Treatment,52,Existing,47.39,3,7.0,No,37,No,v2
2025-06,Treatment,50,Existing,45.2,3,11.0,No,18,Yes,v2
2025-06,Treatment,36,New,42.46,0,8.0,No,27,No,v2
2025-06,Treatment,31,Existing,38.18,5,5.0,Yes,22,No,v2
2025-06,Treatment,31,New,48.65,5,5.0,Yes,25,Yes,v2
2025-06,Treatment,38,Existing,19.62,2,6.0,No,16,No,v2
2025-06,Treatment,34,New,37.46,3,9.0,No,37,Yes,v2
2025-06,Treatment,36,New,23.72,2,8.0,Yes,30,No,v2
2025-06,Treatment,53,New,45.66,3,5.0,Yes,14,Yes,v2
2025-06,Treatment,32,New,43.38,2,16.0,Yes,44,Yes,v2
2025-06,Treatment,18,New,51.42,0,8.0,No,32,No,v2
2025-06,Treatment,40,New,27.17,2,8.0,No,28,Yes,v2
2025-06,Treatment,63,Existing,48.17,5,8.0,No,21,Yes,v2
2025-06,Treatment,51,Existing,21.22,2,4.0,No,18,Yes,v2
2025-06,Treatment,41,Existing,38.39,6,7.0,Yes,39,No,v2
2025-06,Treatment,23,New,30.05,1,7.0,No,26,Yes,v2
2025-06,Treatment,55,Existing,54.1,3,3.0,No,26,Yes,v2
2025-06,Treatment,47,Existing,48.09,6,9.0,No,30,Yes,v2
2025-06,Treatment,40,New,27.56,2,4.0,Yes,17,No,v2
2025-06,Treatment,48,Existing,49.74,3,7.0,No,28,No,v2
2025-06,Treatment,30,Existing,34.95,4,9.0,No,32,Yes,v2
2025-06,Treatment,52,New,34.97,3,1.0,Yes,37,Yes,v2
2025-06,Treatment,38,Existing,44.76,2,10.0,Yes,41,No,v2
2025-06,Treatment,40,New,47.06,3,7.0,No,15,No,v2
2025-06,Treatment,26,New,38.5,1,8.0,No,19,Yes,v2
2025-07,Control,33,New,29.94,1,6.0,No,34,No,v2
2025-07,Control,31,Existing,42.75,5,7.0,No,18,Yes,v2
2025-07,Control,41,New,40.15,2,12.0,No,14,Yes,v2
2025-07,Control,18,Existing,46.96,6,4.0,Yes,41,Yes,v2
2025-07,Control,67,Existing,52.47,2,5.0,No,32,No,v2
2025-07,Control,51,New,19.93,5,5.0,No,32,No,v2
2025-07,Control,41,New,50.89,2,12.0,Yes,32,Yes,v2
2025-07,Control,21,Existing,46.25,0,7.0,No,28,Yes,v2
2025-07,Control,41,Existing,24.64,3,5.0,No,30,Yes,v2
2025-07,Control,34,New,44.82,1,14.0,Yes,19,No,v2
2025-07,Control,50,New,35.68,4,10.0,Yes,30,Yes,v2
2025-07,Control,56,Existing,25.33,4,11.0,Yes,34,Yes,v2
2025-07,Control,52,New,31.16,1,6.0,No,23,Yes,v2
2025-07,Control,39,Existing,33.76,1,6.0,No,21,No,v2
2025-07,Control,43,Existing,52.27,6,8.0,No,38,Yes,v2
2025-07,Control,33,New,40.36,1,6.0,No,21,No,v2
2025-07,Control,28,New,50.53,2,10.0,Yes,27,Yes,v2
2025-07,Control,40,New,44.77,1,10.0,No,34,Yes,v2
2025-07,Control,35,Existing,31.95,0,10.0,Yes,27,Yes,v2
2025-07,Control,41,New,33.72,5,5.0,Yes,25,No,v2
2025-07,Control,35,New,42.59,0,6.0,No,27,No,v2
2025-07,Control,48,Existing,38.64,0,7.0,No,26,Yes,v2
2025-07,Control,44,New,32.44,1,11.0,No,32,No,v2
2025-07,Control,30,Existing,60.0,4,5.0,No,32,No,v2
2025-07,Control,41,New,52.24,1,12.0,No,32,No,v2
2025-07,Control,42,Existing,40.81,4,10.0,No,25,No,v2
2025-07,Control,38,Existing,43.03,2,4.0,Yes,33,No,v2
2025-07,Control,42,New,50.72,2,12.0,No,45,Yes,v2
2025-07,Control,38,Existing,41.42,4,8.0,No,27,Yes,v2
2025-07,Control,19,New,41.9,4,9.0,Yes,18,Yes,v2
2025-07,Control,23,Existing,36.71,2,8.0,Yes,29,No,v2
2025-07,Control,30,New,39.19,3,4.0,Yes,35,Yes,v2
2025-07,Control,37,New,42.84,2,8.0,Yes,16,Yes,v2
2025-07,Control,66,Existing,42.56,5,9.0,Yes,32,No,v2
2025-07,Control,50,Existing,49.7,4,8.0,No,30,No,v2
2025-07,Control,29,New,39.63,1,14.0,Yes,31,No,v2
2025-07,Control,46,Existing,38.58,1,8.0,Yes,35,No,v2
2025-07,Control,34,New,43.29,1,6.0,No,25,No,v2
2025-07,Control,34,New,60.16,2,10.0,Yes,29,Yes,v2
2025-07,Control,50,New,15.12,1,11.0,No,14,No,v2
2025-07,Control,42,New,40.89,1,4.0,Yes,27,No,v2
2025-07,Control,49,Existing,39.67,7,6.0,No,31,Yes,v2
2025-07,Control,43,Existing,27.91,1,6.0,No,22,No,v2
2025-07,Control,18,New,57.56,1,13.0,Yes,28,No,v2
2025-07,Control,32,Existing,49.56,7,8.0,No,24,Yes,v2
2025-07,Control,29,Existing,28.86,2,7.0,No,20,No,v2
2025-07,Control,28,New,48.64,2,6.0,Yes,31,Yes,v2
2025-07,Treatment,43,Existing,32.77,4,15.0,No,39,Yes,v2
2025-07,Treatment,61,New,40.07,2,7.0,Yes,40,Yes,v2
2025-07,Treatment,51,Existing,53.52,5,8.0,No,33,Yes,v2
2025-07,Treatment,40,Existing,32.0,3,10.0,No,48,No,v2
2025-07,Treatment,29,Existing,23.47,7,8.0,No,26,No,v2
2025-07,Treatment,31,New,55.58,3,7.0,No,28,No,v2
2025-07,Treatment,18,Existing,35.09,4,8.0,No,34,Yes,v2
2025-07,Treatment,35,Existing,34.84,3,5.0,No,31,Yes,v2
2025-07,Treatment,34,New,34.15,1,4.0,No,23,No,v2
2025-07,Treatment,23,New,39.85,3,8.0,Yes,33,Yes,v2
2025-07,Treatment,40,New,40.98,2,8.0,No,29,No,v2
2025-07,Treatment,18,New,39.35,4,7.0,Yes,26,Yes,v2
2025-07,Treatment,18,New,38.48,2,11.0,No,47,Yes,v2
2025-07,Treatment,60,Existing,42.21,3,8.0,No,22,No,v2
2025-07,Treatment,47,Existing,40.87,3,11.0,No,24,No,v2
2025-07,Treatment,26,New,47.69,4,10.0,No,23,No,v2
2025-07,Treatment,50,Existing,59.9,2,8.0,No,17,Yes,v2
2025-07,Treatment,39,Existing,38.6,3,5.0,Yes,10,Yes,v2
2025-07,Treatment,50,Existing,33.86,8,9.0,Yes,15,Yes,v2
2025-07,Treatment,31,New,44.86,5,6.0,Yes,30,Yes,v2
2025-07,Treatment,37,New,48.36,3,6.0,Yes,40,Yes,v2
2025-07,Treatment,23,New,24.44,0,11.0,No,22,No,v2
2025-07,Treatment,44,New,26.43,3,2.0,Yes,25,Yes,v2
2025-07,Treatment,32,New,35.77,2,5.0,No,16,Yes,v2
2025-07,Treatment,36,New,38.8,4,4.0,No,21,Yes,v2
2025-07,Treatment,18,New,45.48,5,6.0,No,22,Yes,v2
2025-07,Treatment,28,Existing,34.71,4,2.0,No,18,No,v2
2025-07,Treatment,33,New,41.87,2,7.0,Yes,29,Yes,v2
2025-07,Treatment,37,New,43.01,1,8.0,No,30,No,v2
2025-07,Treatment,58,Existing,36.05,2,11.0,No,19,Yes,v2
2025-07,Treatment,52,New,39.05,3,10.0,No,23,No,v2
2025-07,Treatment,21,Existing,35.75,4,8.0,No,32,No,v2
2025-07,Treatment,22,New,38.56,4,11.0,Yes,13,Yes,v2
2025-07,Treatment,36,New,51.68,4,11.0,No,30,Yes,v2
2025-07,Treatment,45,Existing,30.5,4,7.0,Yes,34,Yes,v2
2025-07,Treatment,36,Existing,30.75,3,8.0,Yes,22,Yes,v2
2025-07,Treatment,37,New,43.69,2,5.0,No,25,No,v2
2025-07,Treatment,36,Existing,38.35,5,6.0,No,36,Yes,v2
2025-07,Treatment,43,Existing,26.42,3,7.0,No,19,Yes,v2
2025-07,Treatment,39,Existing,37.98,9,7.0,No,19,Yes,v2
2025-07,Treatment,18,New,44.71,4,6.0,Yes,29,Yes,v2
2025-07,Treatment,27,New,55.02,3,7.0,No,23,Yes,v2
2025-07,Treatment,57,Existing,51.68,7,11.0,Yes,30,No,v2
2025-07,Treatment,41,New,46.5,1,7.0,Yes,27,Yes,v2
2025-07,Treatment,56,New,37.17,2,10.0,Yes,36,Yes,v2
2025-07,Treatment,61,New,45.37,2,12.0,Yes,29,Yes,v2
2025-07,Treatment,47,Existing,27.82,3,11.0,No,25,No,v2
2025-07,Treatment,68,New,33.45,5,7.0,No,17,No,v2
2025-07,Treatment,61,Existing,38.67,6,10.0,Yes,24,Yes,v2
2025-07,Treatment,29,New,33.74,3,5.0,No,31,No,v2
2025-07,Treatment,21,Existing,51.07,3,13.0,No,40,Yes,v2
2025-07,Treatment,65,Existing,44.51,3,6.0,No,23,No,v2
2025-08,Control,22,New,48.52,0,9.0,No,23,No,v2
2025-08,Control,23,Existing,40.95,8,9.0,No,23,Yes,v2
2025-08,Control,63,Existing,40.01,3,8.0,No,39,Yes,v2
2025-08,Control,32,New,40.5,2,6.0,No,30,No,v2
2025-08,Control,38,Existing,30.49,4,9.0,Yes,25,Yes,v2
2025-08,Control,35,Existing,28.08,3,9.0,No,19,Yes,v2
2025-08,Control,33,New,43.57,1,7.0,Yes,24,Yes,v2
2025-08,Control,35,New,32.89,3,7.0,No,32,No,v2
2025-08,Control,61,Existing,33.7,3,8.0,Yes,29,Yes,v2
2025-08,Control,49,New,54.15,1,8.0,Yes,29,No,v2
2025-08,Control,34,Existing,40.39,5,6.0,Yes,25,Yes,v2
2025-08,Control,28,New,37.28,0,3.0,No,22,No,v2
2025-08,Control,18,Existing,43.0,3,9.0,Yes,41,Yes,v2
2025-08,Control,39,New,44.51,5,10.0,No,23,Yes,v2
2025-08,Control,68,Existing,50.53,7,5.0,No,19,Yes,v2
